1	N	Moana	BV	$56,631,401	-	3,875	-	$14,615	$82,080,274	-	1
2	1	Fantastic Beasts and Where To Find Them	WB	$45,084,763	-39.4%	4,144	-	$10,880	$156,012,316	$180	2
3	2	Doctor Strange	BV	$13,737,945	-22.7%	3,008	-686	$4,567	$205,778,872	$165	4
4	N	Allied	Par.	$12,701,743	-	3,160	-	$4,020	$17,726,047	$85	1
5	4	Arrival	Par.	$11,454,422	-5.6%	2,442	+107	$4,691	$62,561,985	$47	3
6	3	Trolls	Fox	$10,642,141	-39.0%	3,322	-623	$3,204	$135,400,583	$125	4
7	N	Bad Santa 2	BG	$6,176,680	-	2,920	-	$2,115	$9,101,213	$26	1
8	5	Almost Christmas	Uni.	$5,694,620	-21.5%	1,769	-610	$3,219	$34,693,880	$17	3
9	6	Hacksaw Ridge	LGF	$5,519,615	-17.2%	2,332	-551	$2,367	$52,234,465	$40	4
10	7	The Edge of Seventeen	STX	$2,965,421	-37.6%	1,945	-	$1,525	$10,272,453	$9	2
11	15	Loving	Focus	$1,695,328	+95.0%	421	+284	$4,027	$4,072,055	-	4
12	N	Rules Don't Apply	Fox	$1,589,625	-	2,382	-	$667	$2,176,694	$25	1
13	21	Manchester by the Sea	RAtt.	$1,225,990	+378.0%	48	+44	$25,541	$1,627,629	$9	2
14	11	Moonlight (2016)	A24	$1,219,213	-18.1%	618	-32	$1,973	$8,544,110	$4	6
15	9	The Accountant	WB	$1,042,519	-51.7%	556	-867	$1,875	$83,208,893	$44	7
16	N	Dear Zindagi	Relbig.	$977,862	-	153	-	$6,391	$1,397,067	-	1
17	8	Bleed for This	ORF	$920,559	-61.1%	1,549	-	$594	$4,224,263	$6	2
18	18	Nocturnal Animals	Focus	$836,238	+69.7%	127	+90	$6,585	$1,689,808	-	2
19	13	Jack Reacher: Never Go Back	Par.	$361,555	-63.4%	345	-765	$1,048	$57,418,255	$60	6
20	12	Boo! A Madea Halloween	LGF	$325,676	-71.5%	339	-832	$961	$72,820,708	$20	6
21	26	The Eagle Huntress	SPC	$262,963	+44.4%	64	+25	$4,109	$908,314	-	4
22	19	Miss Peregrine's Home for Peculiar Children	Fox	$234,445	-37.6%	215	-249	$1,090	$86,155,842	$110	9
23	23	The Secret Life of Pets	Uni.	$224,260	-3.5%	209	-5	$1,073	$367,872,510	$75	21
24	10	Shut In	EC	$222,655	-86.1%	277	-1,729	$804	$6,694,817	-	3
25	17	The Girl on the Train (2016)	Uni.	$219,850	-62.6%	187	-305	$1,176	$74,881,425	$45	8
26	29	Sully	WB	$212,210	+32.5%	253	+50	$839	$124,425,027	$60	12
27	14	Billy Lynn's Long Halftime Walk	TriS	$204,551	-77.3%	1,176	-	$174	$1,587,116	-	3
28	32	Deepwater Horizon	LG/S	$185,750	+32.8%	187	-14	$993	$61,114,699	$110	9
29	16	Inferno	Sony	$158,594	-76.1%	165	-605	$961	$33,789,947	$75	5
30	25	Storks	WB	$137,533	-28.3%	174	-48	$790	$71,239,902	$70	10
31	24	The Magnificent Seven (2016)	Sony	$137,159	-28.8%	195	-40	$703	$93,145,387	$90	10
32	N	Lion	Wein.	$123,360	-	4	-	$30,840	$123,360	$12	1
33	22	A Man Called Ove	MBox	$123,023	-49.5%	88	-77	$1,398	$3,030,049	-	9
34	34	Elle	SPC	$117,732	-6.9%	36	+12	$3,270	$399,232	-	3
35	30	Middle School: The Worst Years of My Life	LGF	$106,167	-30.9%	132	-75	$804	$19,985,196	$8.5	8
36	35	Pete's Dragon (2016)	BV	$101,497	-18.4%	127	-35	$799	$76,153,649	$65	16
37	36	A Beautiful Planet	Imax	$90,494	+20.5%	33	+3	$2,742	$7,588,875	-	31
38	33	The Handmaiden	Magn.	$79,338	-41.8%	61	-42	$1,301	$1,616,334	-	6
39	27	I Am Not Madame Bovary	WGUSA	$69,495	-61.7%	27	-11	$2,574	$356,620	-	2
40	28	Keeping Up with the Joneses	Fox	$60,150	-65.9%	110	-106	$547	$14,745,078	$40	6
41	N	Miss Sloane	EC	$59,797	-	3	-	$19,932	$59,797	-	1
42	31	Chaar Sahibzaade: Rise of Band Singh Bahadur	Eros	$49,292	-65.7%	103	-	$479	$653,375	-	3
43	37	Finding Dory	BV	$43,261	-42.4%	78	-43	$555	$486,276,316	-	24
44	N	Seasons	MBox	$27,134	-	13	-	$2,087	$27,134	-	1
45	41	Queen of Katwe	BV	$26,175	-45.3%	30	-51	$873	$8,744,259	$15	10
46	40	Kubo and the Two Strings	Focus	$23,717	-52.6%	46	-42	$516	$48,019,281	$60	15
47	38	Denial	BST	$20,929	-71.7%	29	-55	$722	$4,019,823	-	9
48	68	Vanishing Time: A Boy Who Returned	Dreamwest	$20,048	+382.4%	17	+15	$1,179	$40,095	-	2
49	43	The Love Witch	Osci.	$19,484	-48.2%	15	-7	$1,299	$103,918	-	3
50	52	Best Worst Thing That Ever Could Have Happened	Abr.	$17,358	-26.1%	3	+1	$5,786	$52,654	-	2
51	49	Until Forever (Por Siempre)	CZ	$16,940	-36.5%	12	-	$1,412	$59,754	-	2
52	50	Gimme Danger	Magn.	$15,344	-35.3%	18	-14	$852	$399,640	-	5
53	46	Certain Women	IFC	$14,542	-57.3%	25	-38	$582	$1,037,787	-	7
54	44	The Dressmaker	BG	$13,721	-60.3%	20	-18	$686	$1,985,824	-	10
55	45	Harry & Snowman	FR	$13,623	-60.0%	12	-12	$1,135	$503,069	-	9
