1	N	The Fate of the Furious	Uni.	$98,786,705	-	4,310	-	$22,920	$98,786,705	$250	1
2	1	The Boss Baby	Fox	$16,012,349	-39.3%	3,743	-86	$4,278	$116,793,579	-	3
3	2	Beauty and the Beast (2017)	BV	$13,705,122	-42.1%	3,592	-377	$3,815	$454,720,873	$160	5
4	3	Smurfs: The Lost Village	Sony	$6,714,300	-49.2%	3,610	-	$1,860	$24,945,059	$60	2
5	4	Going in Style (2017)	WB (NL)	$6,288,402	-47.3%	3,076	+15	$2,044	$23,318,880	$25	2
6	16	Gifted	FoxS	$3,090,633	+592.4%	1,146	+1,090	$2,697	$4,460,655	$7	2
7	8	Get Out	Uni.	$2,985,945	-26.4%	1,424	-150	$2,097	$167,615,960	$4.5	8
8	6	Power Rangers (2017)	LGF	$2,814,175	-54.6%	2,171	-807	$1,296	$80,527,923	$100	4
9	10	The Case for Christ	PFR	$2,758,271	-30.5%	1,386	+212	$1,990	$8,485,975	-	2
10	7	Kong: Skull Island	WB	$2,707,371	-51.4%	2,018	-735	$1,342	$161,284,775	$185	6
11	5	Ghost in the Shell (2017)	Par.	$2,463,906	-66.3%	2,135	-1,305	$1,154	$37,087,189	$110	3
12	11	The Zookeeper's Wife	Focus	$2,023,845	-24.6%	1,057	+251	$1,915	$10,626,800	-	3
13	9	Logan	Fox	$1,937,295	-51.8%	1,415	-534	$1,369	$221,656,574	$97	7
14	13	Your Name.	FUN	$735,250	-59.5%	292	-19	$2,518	$3,371,307	-	2
15	15	The Shack	LG/S	$654,814	-40.0%	1,048	-60	$625	$56,078,874	-	7
16	12	Life (2017)	Sony	$632,193	-73.3%	605	-1,183	$1,045	$28,591,649	$58	4
17	29	Colossal	Neon	$454,258	+277.8%	98	+94	$4,635	$607,733	-	2
18	17	The LEGO Batman Movie	WB	$376,681	+0.9%	344	-1	$1,095	$173,818,349	$80	10
19	34	Their Finest	STX	$346,779	+355.1%	52	+48	$6,669	$460,569	-	2
20	35	Split	Uni.	$281,095	+312.4%	128	+7	$2,196	$137,827,505	$9	13
21	14	CHiPs	WB	$269,123	-80.4%	393	-958	$685	$17,907,506	$25	4
22	18	T2: Trainspotting	TriS	$234,714	-12.4%	331	+174	$709	$1,979,488	$18	5
23	N	Tommy's Honour	RAtt.	$209,190	-	167	-	$1,253	$209,190	-	1
24	22	John Wick: Chapter Two	LG/S	$164,060	+5.5%	208	+46	$789	$91,762,194	-	10
25	19	Hidden Figures	Fox	$155,018	-41.6%	194	-94	$799	$168,557,515	$25	17
26	26	Frantz	MBox	$138,311	-6.3%	106	+24	$1,305	$572,969	-	5
27	N	Spark: A Space Tail	ORF	$116,873	-	365	-	$320	$116,873	-	1
28	N	The Lost City of Z	BST	$110,175	-	4	-	$27,544	$110,175	-	1
29	21	La La Land	LG/S	$105,008	-35.5%	219	-5	$479	$150,885,846	$30	19
30	N	Norman: The Moderate Rise and Tragic Fall of a New York Fixer	SPC	$99,211	-	5	-	$19,842	$99,211	-	1
